Long,Lat,Sum
127.144144144,0.351351351351,0
127.153153153,0.351351351351,0
127.162162162,0.351351351351,0
127.171171171,0.351351351351,0
127.18018018,0.351351351351,0
127.189189189,0.351351351351,0
127.198198198,0.351351351351,0
127.207207207,0.351351351351,0
127.216216216,0.351351351351,0
127.225225225,0.351351351351,0
127.234234234,0.351351351351,0
127.243243243,0.351351351351,0
127.252252252,0.351351351351,0
127.261261261,0.351351351351,0
127.27027027,0.351351351351,0
127.279279279,0.351351351351,0
127.288288288,0.351351351351,0
127.297297297,0.351351351351,0
127.306306306,0.351351351351,0
127.315315315,0.351351351351,0
127.324324324,0.351351351351,0
127.333333333,0.351351351351,0
127.342342342,0.351351351351,2
127.351351351,0.351351351351,0
127.36036036,0.351351351351,0
127.369369369,0.351351351351,1
127.378378378,0.351351351351,0
127.387387387,0.351351351351,0
127.396396396,0.351351351351,0
127.405405405,0.351351351351,0
127.414414414,0.351351351351,0
127.423423423,0.351351351351,0
127.432432432,0.351351351351,0
127.441441441,0.351351351351,0
127.45045045,0.351351351351,0
127.459459459,0.351351351351,0
127.468468468,0.351351351351,0
127.477477477,0.351351351351,0
127.486486486,0.351351351351,0
127.495495495,0.351351351351,0
127.504504505,0.351351351351,0
127.513513514,0.351351351351,0
127.522522523,0.351351351351,0
127.531531532,0.351351351351,0
127.540540541,0.351351351351,0
127.54954955,0.351351351351,0
127.558558559,0.351351351351,0
127.567567568,0.351351351351,0
127.576576577,0.351351351351,0
127.585585586,0.351351351351,0
127.594594595,0.351351351351,0
127.603603604,0.351351351351,0
127.612612613,0.351351351351,0
127.621621622,0.351351351351,0
127.630630631,0.351351351351,0
127.63963964,0.351351351351,0
127.648648649,0.351351351351,0
127.657657658,0.351351351351,1
127.666666667,0.351351351351,0
127.675675676,0.351351351351,0
127.684684685,0.351351351351,1
127.693693694,0.351351351351,0
127.702702703,0.351351351351,0
127.711711712,0.351351351351,0
127.720720721,0.351351351351,1
127.72972973,0.351351351351,0
127.738738739,0.351351351351,1
127.747747748,0.351351351351,0
127.756756757,0.351351351351,0
127.765765766,0.351351351351,2
127.774774775,0.351351351351,0
127.783783784,0.351351351351,0
127.792792793,0.351351351351,0
127.801801802,0.351351351351,0
127.810810811,0.351351351351,3
127.81981982,0.351351351351,0
127.828828829,0.351351351351,0
127.837837838,0.351351351351,0
127.846846847,0.351351351351,1
127.855855856,0.351351351351,0
127.864864865,0.351351351351,0
127.873873874,0.351351351351,2
127.882882883,0.351351351351,0
127.891891892,0.351351351351,3
127.900900901,0.351351351351,2
127.90990991,0.351351351351,0
127.918918919,0.351351351351,0
127.927927928,0.351351351351,3
127.936936937,0.351351351351,1
127.945945946,0.351351351351,1
127.954954955,0.351351351351,0
127.963963964,0.351351351351,0
127.972972973,0.351351351351,0
127.981981982,0.351351351351,0
127.990990991,0.351351351351,2
128.0,0.351351351351,0
126.0,0.342342342342,0
126.009009009,0.342342342342,0
126.018018018,0.342342342342,0
126.027027027,0.342342342342,0
126.036036036,0.342342342342,0
126.045045045,0.342342342342,0
126.054054054,0.342342342342,0
126.063063063,0.342342342342,0
126.072072072,0.342342342342,0
126.081081081,0.342342342342,0
126.09009009,0.342342342342,0
126.099099099,0.342342342342,0
126.108108108,0.342342342342,0
126.117117117,0.342342342342,0
126.126126126,0.342342342342,0
126.135135135,0.342342342342,0
126.144144144,0.342342342342,0
126.153153153,0.342342342342,0
126.162162162,0.342342342342,0
126.171171171,0.342342342342,0
126.18018018,0.342342342342,0
126.189189189,0.342342342342,0
126.198198198,0.342342342342,0
126.207207207,0.342342342342,0
126.216216216,0.342342342342,0
126.225225225,0.342342342342,0
126.234234234,0.342342342342,0
126.243243243,0.342342342342,0
126.252252252,0.342342342342,0
126.261261261,0.342342342342,0
126.27027027,0.342342342342,0
126.279279279,0.342342342342,0
126.288288288,0.342342342342,0
126.297297297,0.342342342342,0
126.306306306,0.342342342342,0
126.315315315,0.342342342342,0
126.324324324,0.342342342342,0
126.333333333,0.342342342342,0
126.342342342,0.342342342342,0
126.351351351,0.342342342342,0
126.36036036,0.342342342342,0
126.369369369,0.342342342342,0
126.378378378,0.342342342342,0
126.387387387,0.342342342342,0
126.396396396,0.342342342342,0
126.405405405,0.342342342342,0
126.414414414,0.342342342342,0
126.423423423,0.342342342342,0
126.432432432,0.342342342342,0
126.441441441,0.342342342342,0
126.45045045,0.342342342342,0
126.459459459,0.342342342342,0
126.468468468,0.342342342342,0
126.477477477,0.342342342342,0
126.486486486,0.342342342342,0
126.495495495,0.342342342342,0
126.504504505,0.342342342342,0
126.513513514,0.342342342342,0
126.522522523,0.342342342342,0
126.531531532,0.342342342342,0
126.540540541,0.342342342342,0
126.54954955,0.342342342342,0
126.558558559,0.342342342342,0
126.567567568,0.342342342342,0
126.576576577,0.342342342342,0
126.585585586,0.342342342342,0
126.594594595,0.342342342342,0
126.603603604,0.342342342342,0
126.612612613,0.342342342342,1
126.621621622,0.342342342342,0
126.630630631,0.342342342342,0
126.63963964,0.342342342342,0
126.648648649,0.342342342342,0
126.657657658,0.342342342342,0
126.666666667,0.342342342342,0
126.675675676,0.342342342342,0
126.684684685,0.342342342342,0
126.693693694,0.342342342342,0
126.702702703,0.342342342342,0
126.711711712,0.342342342342,0
126.720720721,0.342342342342,0
126.72972973,0.342342342342,0
126.738738739,0.342342342342,0
126.747747748,0.342342342342,0
126.756756757,0.342342342342,0
126.765765766,0.342342342342,0
126.774774775,0.342342342342,0
126.783783784,0.342342342342,0
126.792792793,0.342342342342,0
126.801801802,0.342342342342,0
126.810810811,0.342342342342,0
126.81981982,0.342342342342,0
126.828828829,0.342342342342,0
126.837837838,0.342342342342,0
126.846846847,0.342342342342,0
126.855855856,0.342342342342,0
126.864864865,0.342342342342,0
126.873873874,0.342342342342,0
126.882882883,0.342342342342,0
126.891891892,0.342342342342,0
126.900900901,0.342342342342,0
126.90990991,0.342342342342,0
126.918918919,0.342342342342,0
126.927927928,0.342342342342,0
126.936936937,0.342342342342,0
126.945945946,0.342342342342,0
126.954954955,0.342342342342,0
126.963963964,0.342342342342,0
126.972972973,0.342342342342,0
126.981981982,0.342342342342,0
126.990990991,0.342342342342,0
127.0,0.342342342342,0
127.009009009,0.342342342342,0
127.018018018,0.342342342342,0
127.027027027,0.342342342342,0
127.036036036,0.342342342342,0
127.045045045,0.342342342342,0
127.054054054,0.342342342342,0
127.063063063,0.342342342342,0
127.072072072,0.342342342342,0
127.081081081,0.342342342342,0
127.09009009,0.342342342342,0
127.099099099,0.342342342342,0
127.108108108,0.342342342342,0
127.117117117,0.342342342342,0
127.126126126,0.342342342342,0
127.135135135,0.342342342342,0
127.144144144,0.342342342342,0
127.153153153,0.342342342342,0
127.162162162,0.342342342342,0
127.171171171,0.342342342342,0
127.18018018,0.342342342342,0
127.189189189,0.342342342342,0
127.198198198,0.342342342342,0
127.207207207,0.342342342342,0
127.216216216,0.342342342342,0
127.225225225,0.342342342342,0
127.234234234,0.342342342342,0
127.243243243,0.342342342342,0
127.252252252,0.342342342342,0
127.261261261,0.342342342342,0
127.27027027,0.342342342342,0
127.279279279,0.342342342342,0
127.288288288,0.342342342342,0
127.297297297,0.342342342342,0
127.306306306,0.342342342342,0
127.315315315,0.342342342342,0
127.324324324,0.342342342342,0
127.333333333,0.342342342342,0
127.342342342,0.342342342342,0
127.351351351,0.342342342342,0
127.36036036,0.342342342342,0
127.369369369,0.342342342342,0
127.378378378,0.342342342342,0
127.387387387,0.342342342342,0
127.396396396,0.342342342342,0
127.405405405,0.342342342342,0
127.414414414,0.342342342342,0
127.423423423,0.342342342342,1
127.432432432,0.342342342342,0
127.441441441,0.342342342342,0
127.45045045,0.342342342342,0
127.459459459,0.342342342342,0
127.468468468,0.342342342342,2
127.477477477,0.342342342342,0
127.486486486,0.342342342342,0
127.495495495,0.342342342342,0
127.504504505,0.342342342342,1
127.513513514,0.342342342342,0
127.522522523,0.342342342342,0
127.531531532,0.342342342342,0
127.540540541,0.342342342342,0
127.54954955,0.342342342342,0
127.558558559,0.342342342342,0
127.567567568,0.342342342342,0
127.576576577,0.342342342342,0
127.585585586,0.342342342342,1
127.594594595,0.342342342342,0
127.603603604,0.342342342342,0
127.612612613,0.342342342342,0
127.621621622,0.342342342342,0
127.630630631,0.342342342342,0
127.63963964,0.342342342342,0
127.648648649,0.342342342342,0
127.657657658,0.342342342342,0
127.666666667,0.342342342342,0
127.675675676,0.342342342342,0
127.684684685,0.342342342342,0
127.693693694,0.342342342342,0
127.702702703,0.342342342342,0
127.711711712,0.342342342342,1
127.720720721,0.342342342342,0
127.72972973,0.342342342342,0
127.738738739,0.342342342342,0
127.747747748,0.342342342342,0
127.756756757,0.342342342342,0
127.765765766,0.342342342342,0
127.774774775,0.342342342342,0
127.783783784,0.342342342342,0
127.792792793,0.342342342342,0
127.801801802,0.342342342342,0
127.810810811,0.342342342342,0
127.81981982,0.342342342342,0
127.828828829,0.342342342342,1
127.837837838,0.342342342342,2
127.846846847,0.342342342342,0
127.855855856,0.342342342342,0
127.864864865,0.342342342342,1
127.873873874,0.342342342342,0
127.882882883,0.342342342342,1
127.891891892,0.342342342342,0
127.900900901,0.342342342342,0
127.90990991,0.342342342342,1
127.918918919,0.342342342342,0
127.927927928,0.342342342342,1
127.936936937,0.342342342342,1
127.945945946,0.342342342342,0
127.954954955,0.342342342342,0
127.963963964,0.342342342342,1
127.972972973,0.342342342342,0
127.981981982,0.342342342342,0
127.990990991,0.342342342342,0
128.0,0.342342342342,0
126.0,0.333333333333,0
126.009009009,0.333333333333,0
126.018018018,0.333333333333,0
126.027027027,0.333333333333,0
126.036036036,0.333333333333,0
126.045045045,0.333333333333,0
126.054054054,0.333333333333,0
126.063063063,0.333333333333,0
126.072072072,0.333333333333,0
126.081081081,0.333333333333,0
126.09009009,0.333333333333,0
126.099099099,0.333333333333,0
126.108108108,0.333333333333,0
126.117117117,0.333333333333,0
126.126126126,0.333333333333,0
126.135135135,0.333333333333,0
126.144144144,0.333333333333,0
126.153153153,0.333333333333,0
126.162162162,0.333333333333,0
126.171171171,0.333333333333,0
126.18018018,0.333333333333,0
126.189189189,0.333333333333,0
126.198198198,0.333333333333,0
126.207207207,0.333333333333,0
126.216216216,0.333333333333,0
126.225225225,0.333333333333,0
126.234234234,0.333333333333,0
126.243243243,0.333333333333,0
126.252252252,0.333333333333,0
126.261261261,0.333333333333,0
126.27027027,0.333333333333,0
126.279279279,0.333333333333,0
126.288288288,0.333333333333,0
126.297297297,0.333333333333,0
126.306306306,0.333333333333,0
126.315315315,0.333333333333,0
126.324324324,0.333333333333,0
126.333333333,0.333333333333,0
126.342342342,0.333333333333,0
126.351351351,0.333333333333,0
126.36036036,0.333333333333,0
126.369369369,0.333333333333,0
126.378378378,0.333333333333,0
126.387387387,0.333333333333,0
126.396396396,0.333333333333,0
126.405405405,0.333333333333,0
126.414414414,0.333333333333,0
126.423423423,0.333333333333,0
126.432432432,0.333333333333,0
126.441441441,0.333333333333,0
126.45045045,0.333333333333,0
126.459459459,0.333333333333,0
126.468468468,0.333333333333,0
126.477477477,0.333333333333,0
126.486486486,0.333333333333,0
126.495495495,0.333333333333,0
126.504504505,0.333333333333,0
126.513513514,0.333333333333,0
126.522522523,0.333333333333,0
126.531531532,0.333333333333,0
126.540540541,0.333333333333,0
126.54954955,0.333333333333,0
126.558558559,0.333333333333,0
126.567567568,0.333333333333,0
126.576576577,0.333333333333,0
126.585585586,0.333333333333,0
126.594594595,0.333333333333,0
126.603603604,0.333333333333,0
126.612612613,0.333333333333,0
126.621621622,0.333333333333,0
126.630630631,0.333333333333,0
126.63963964,0.333333333333,0
126.648648649,0.333333333333,0
126.657657658,0.333333333333,0
126.666666667,0.333333333333,0
126.675675676,0.333333333333,0
126.684684685,0.333333333333,0
126.693693694,0.333333333333,0
126.702702703,0.333333333333,0
126.711711712,0.333333333333,0
126.720720721,0.333333333333,0
126.72972973,0.333333333333,0
126.738738739,0.333333333333,0
126.747747748,0.333333333333,0
126.756756757,0.333333333333,0
126.765765766,0.333333333333,0
126.774774775,0.333333333333,0
126.783783784,0.333333333333,0
126.792792793,0.333333333333,0
126.801801802,0.333333333333,0
126.810810811,0.333333333333,0
126.81981982,0.333333333333,0
126.828828829,0.333333333333,0
126.837837838,0.333333333333,0
126.846846847,0.333333333333,0
126.855855856,0.333333333333,0
126.864864865,0.333333333333,0
126.873873874,0.333333333333,0
126.882882883,0.333333333333,0
126.891891892,0.333333333333,0
126.900900901,0.333333333333,0
126.90990991,0.333333333333,0
126.918918919,0.333333333333,0
126.927927928,0.333333333333,0
126.936936937,0.333333333333,0
126.945945946,0.333333333333,0
126.954954955,0.333333333333,0
126.963963964,0.333333333333,0
126.972972973,0.333333333333,0
126.981981982,0.333333333333,0
126.990990991,0.333333333333,0
127.0,0.333333333333,0
127.009009009,0.333333333333,0
127.018018018,0.333333333333,0
127.027027027,0.333333333333,0
127.036036036,0.333333333333,0
127.045045045,0.333333333333,0
127.054054054,0.333333333333,0
127.063063063,0.333333333333,0
127.072072072,0.333333333333,0
127.081081081,0.333333333333,0
127.09009009,0.333333333333,0
127.099099099,0.333333333333,0
127.108108108,0.333333333333,0
127.117117117,0.333333333333,0
127.126126126,0.333333333333,0
127.135135135,0.333333333333,0
127.144144144,0.333333333333,0
127.153153153,0.333333333333,0
127.162162162,0.333333333333,0
127.171171171,0.333333333333,0
127.18018018,0.333333333333,0
127.189189189,0.333333333333,0
127.198198198,0.333333333333,0
127.207207207,0.333333333333,0
127.216216216,0.333333333333,0
127.225225225,0.333333333333,0
127.234234234,0.333333333333,0
127.243243243,0.333333333333,0
127.252252252,0.333333333333,0
127.261261261,0.333333333333,0
127.27027027,0.333333333333,0
127.279279279,0.333333333333,0
127.288288288,0.333333333333,0
127.297297297,0.333333333333,0
127.306306306,0.333333333333,0
127.315315315,0.333333333333,0
127.324324324,0.333333333333,0
127.333333333,0.333333333333,1
127.342342342,0.333333333333,0
127.351351351,0.333333333333,0
127.36036036,0.333333333333,0
127.369369369,0.333333333333,0
127.378378378,0.333333333333,0
127.387387387,0.333333333333,0
127.396396396,0.333333333333,0
127.405405405,0.333333333333,0
127.414414414,0.333333333333,0
127.423423423,0.333333333333,0
127.432432432,0.333333333333,0
127.441441441,0.333333333333,0
127.45045045,0.333333333333,0
127.459459459,0.333333333333,0
127.468468468,0.333333333333,0
127.477477477,0.333333333333,0
127.486486486,0.333333333333,0
127.495495495,0.333333333333,0
127.504504505,0.333333333333,0
127.513513514,0.333333333333,0
127.522522523,0.333333333333,0
127.531531532,0.333333333333,0
127.540540541,0.333333333333,0
127.54954955,0.333333333333,0
127.558558559,0.333333333333,0
127.567567568,0.333333333333,0
127.576576577,0.333333333333,0
127.585585586,0.333333333333,0
127.594594595,0.333333333333,0
127.603603604,0.333333333333,0
127.612612613,0.333333333333,0
127.621621622,0.333333333333,0
127.630630631,0.333333333333,0
127.63963964,0.333333333333,0
127.648648649,0.333333333333,0
127.657657658,0.333333333333,0
127.666666667,0.333333333333,0
127.675675676,0.333333333333,0
127.684684685,0.333333333333,0
127.693693694,0.333333333333,0
127.702702703,0.333333333333,0
127.711711712,0.333333333333,0
127.720720721,0.333333333333,1
127.72972973,0.333333333333,1
127.738738739,0.333333333333,0
127.747747748,0.333333333333,1
127.756756757,0.333333333333,1
127.765765766,0.333333333333,0
127.774774775,0.333333333333,0
127.783783784,0.333333333333,0
127.792792793,0.333333333333,1
127.801801802,0.333333333333,0
127.810810811,0.333333333333,0
127.81981982,0.333333333333,1
127.828828829,0.333333333333,1
127.837837838,0.333333333333,1
127.846846847,0.333333333333,0
127.855855856,0.333333333333,1
127.864864865,0.333333333333,1
127.873873874,0.333333333333,0
127.882882883,0.333333333333,1
127.891891892,0.333333333333,0
127.900900901,0.333333333333,0
127.90990991,0.333333333333,0
127.918918919,0.333333333333,0
127.927927928,0.333333333333,2
